Date,close,high,low,open,margin,Volume,sentiment,compound_score
21-2-2017,2788,2825,2775,2825,-37,50.008.400,Negative,-5.574
22-2-2017,2825,2825,2775,2813,12,106.237.200,Neutral,0.0
23-2-2017,2788,2819,2788,2788,0,43.852.800,Neutral,0.0
24-2-2017,2775,2819,2775,2819,-44,59.158.000,Neutral,0.0
27-2-2017,2794,2806,2794,2794,0,30.397.600,Negative,-2.023
28-2-2017,2825,2850,2800,2825,0,43.444.400,Negative,-6.908
1-3-2017,2838,2850,2806,2850,-12,91.156.400,Negative,-6.908
2-3-2017,2831,2863,2831,2844,-13,57.482.800,Positive,296
3-3-2017,2838,2844,2800,2813,25,29.331.600,Positive,2.023
6-3-2017,2825,2844,2806,2838,-13,42.578.400,Positive,2.023
7-3-2017,2831,2838,2800,2800,31,86.823.200,Positive,2.023
8-3-2017,2831,2850,2831,2844,-13,33.371.200,Positive,2.023
9-3-2017,2844,2844,2813,2844,0,14.298.400,Neutral,0.0
10-3-2017,2850,2850,2831,2850,0,22.744.800,Neutral,0.0
13-3-2017,2850,2850,2800,2800,50,45.914.400,Negative,-2.023
14-3-2017,2856,2863,2825,2825,31,32.416.800,Neutral,0.0
15-3-2017,2863,2894,2844,2875,-12,38.783.600,Neutral,0.0
16-3-2017,2894,2913,2881,2894,0,124.136.800,Neutral,0.0
17-3-2017,2906,2925,2888,2913,-7,115.811.200,Positive,296
20-3-2017,2944,2975,2906,2931,13,84.118.000,Neutral,0.0
21-3-2017,2950,2975,2938,2963,-13,98.651.200,Neutral,0.0
22-3-2017,2944,2956,2869,2888,56,137.866.400,Neutral,0.0
23-3-2017,2975,3006,2963,2963,12,164.951.600,Neutral,0.0
24-3-2017,2975,2994,2938,2994,-19,101.622.400,Neutral,0.0
27-3-2017,2925,2963,2925,2925,0,43.376.800,Neutral,0.0
29-3-2017,2944,2975,2919,2975,-31,55.658.000,Neutral,0.0
30-3-2017,2944,2963,2906,2944,0,32.161.600,Neutral,0.0
31-3-2017,2925,2944,2925,2938,-13,63.985.600,Neutral,0.0
3-4-2017,2938,2963,2900,2950,-12,58.964.400,Neutral,0.0
4-4-2017,2938,2988,2913,2913,25,77.408.800,Neutral,0.0
5-4-2017,2938,2938,2938,2938,0,0,Neutral,0.0
6-4-2017,3106,3106,2956,2975,131,87.415.600,Neutral,0.0
7-4-2017,3050,3106,3050,3075,-25,79.835.600,Neutral,0.0
10-4-2017,3013,3069,2988,3056,-43,36.636.800,Neutral,0.0
11-4-2017,2938,3000,2925,3000,-62,43.113.200,Neutral,0.0
12-4-2017,2925,2950,2919,2919,6,32.561.600,Neutral,0.0
13-4-2017,2913,2963,2875,2950,-37,56.194.400,Neutral,0.0
17-4-2017,2906,2925,2881,2925,-19,19.153.200,Neutral,0.0
18-4-2017,2938,2963,2906,2925,13,89.368.000,Neutral,0.0
19-4-2017,2938,2938,2938,2938,0,0,Neutral,0.0
20-4-2017,2881,2938,2863,2925,-44,81.478.400,Neutral,0.0
21-4-2017,2850,2919,2850,2894,-44,38.329.600,Neutral,0.0
25-4-2017,2888,2925,2869,2894,-6,149.208.000,Neutral,0.0
26-4-2017,2956,3069,2925,2925,31,319.850.400,Neutral,0.0
27-4-2017,2931,2963,2925,2925,6,106.382.000,Neutral,0.0
28-4-2017,2925,2938,2913,2919,6,83.747.600,Neutral,0.0
2-5-2017,2919,2931,2919,2925,-6,83.054.400,Neutral,0.0
3-5-2017,2894,2913,2875,2913,-19,99.818.800,Neutral,0.0
4-5-2017,2925,2956,2906,2906,19,134.070.000,Neutral,0.0
5-5-2017,2994,3031,2938,2938,56,146.848.400,Neutral,0.0
8-5-2017,3013,3069,3013,3025,-12,150.575.200,Neutral,0.0
9-5-2017,3000,3038,3000,3013,-13,60.982.800,Neutral,0.0
10-5-2017,3006,3025,2981,3025,-19,78.420.400,Neutral,0.0
12-5-2017,3000,3044,2988,3044,-44,97.264.400,Neutral,0.0
15-5-2017,3031,3031,2988,3025,6,45.706.000,Neutral,0.0
16-5-2017,2994,3038,2988,3031,-37,75.918.000,Neutral,0.0
17-5-2017,3000,3013,2950,2994,6,84.887.200,Positive,2.023
18-5-2017,3038,3038,2963,3000,38,35.564.400,Positive,2.023
19-5-2017,3225,3319,2994,3038,187,113.093.200,Negative,-2.023
22-5-2017,3131,3325,3100,3300,-169,102.829.200,Negative,-2.023
23-5-2017,3063,3144,3025,3131,-68,73.616.400,Neutral,0.0
24-5-2017,3100,3100,3000,3013,87,50.502.800,Positive,2.023
26-5-2017,3038,3125,3025,3119,-81,57.578.000,Neutral,0.0
29-5-2017,3088,3100,3038,3075,13,46.570.000,Neutral,0.0
30-5-2017,3106,3119,3063,3063,43,40.218.400,Positive,2.023
31-5-2017,3150,3150,3088,3125,25,85.243.600,Positive,2.023
1-6-2017,3150,3150,3150,3150,0,0,Neutral,0.0
2-6-2017,3150,3213,3125,3213,-63,59.829.200,Positive,2.023
5-6-2017,3169,3194,3144,3150,19,47.045.600,Neutral,0.0
6-6-2017,3125,3181,3094,3144,-19,28.721.200,Neutral,0.0
7-6-2017,3100,3125,3088,3088,12,49.372.000,Neutral,0.0
8-6-2017,3081,3100,3050,3088,-7,71.202.800,Positive,2.023
9-6-2017,3056,3113,3050,3075,-19,32.254.000,Neutral,0.0
12-6-2017,3056,3081,3056,3069,-13,25.720.400,Neutral,0.0
13-6-2017,3063,3106,3038,3038,25,33.952.400,Positive,296
14-6-2017,3125,3138,3075,3081,44,47.202.400,Neutral,0.0
15-6-2017,3125,3188,3113,3125,0,93.786.800,Neutral,0.0
16-6-2017,3119,3125,3081,3113,6,87.512.000,Neutral,0.0
19-6-2017,3119,3131,3100,3119,0,30.677.600,Neutral,0.0
20-6-2017,3131,3131,3069,3113,18,69.688.000,Neutral,0.0
21-6-2017,3175,3175,3106,3113,62,194.634.400,Neutral,0.0
22-6-2017,3188,3188,3138,3175,13,140.644.400,Neutral,0.0
23-6-2017,3188,3188,3188,3188,0,0,Neutral,0.0
26-6-2017,3188,3188,3188,3188,0,0,Neutral,0.0
27-6-2017,3188,3188,3188,3188,0,0,Neutral,0.0
28-6-2017,3188,3188,3188,3188,0,0,Positive,4.404
29-6-2017,3188,3188,3188,3188,0,0,Negative,-2.023
30-6-2017,3188,3188,3188,3188,0,0,Negative,-2.023
3-7-2017,3375,3375,3169,3194,181,116.340.400,Negative,-2.023
4-7-2017,3375,3375,3300,3331,44,65.585.600,Negative,-2.023
5-7-2017,3331,3369,3306,3369,-38,156.807.200,Negative,-2.023
6-7-2017,3331,3363,3325,3331,0,68.512.000,Neutral,0.0
7-7-2017,3313,3344,3275,3275,38,94.396.000,Neutral,0.0
10-7-2017,3275,3325,3250,3250,25,44.828.000,Positive,2.732
11-7-2017,3244,3263,3219,3250,-6,49.422.400,Neutral,0.0
12-7-2017,3306,3313,3213,3213,93,33.112.400,Neutral,0.0
13-7-2017,3350,3350,3263,3325,25,102.872.000,Neutral,0.0
14-7-2017,3388,3388,3300,3363,25,23.547.200,Neutral,0.0
17-7-2017,3394,3394,3363,3388,6,28.083.200,Neutral,0.0
18-7-2017,3381,3381,3356,3375,6,17.110.400,Neutral,0.0
19-7-2017,3331,3394,3313,3394,-63,47.982.400,Neutral,0.0
20-7-2017,3375,3375,3325,3331,44,31.556.800,Positive,2.023
21-7-2017,3263,3375,3263,3331,-68,62.956.800,Negative,-4.404
24-7-2017,3319,3319,3250,3256,63,68.629.600,Neutral,0.0
25-7-2017,3338,3338,3275,3275,63,56.757.200,Neutral,0.0
26-7-2017,3338,3363,3300,3300,38,114.075.600,Positive,2.023
27-7-2017,3344,3363,3325,3338,6,74.731.600,Positive,2.732
28-7-2017,3344,3363,3306,3363,-19,87.392.800,Neutral,0.0
31-7-2017,3413,3413,3325,3350,63,85.417.600,Neutral,0.0
1-8-2017,3350,3419,3350,3419,-69,29.979.200,Positive,4.404
2-8-2017,3319,3375,3313,3319,0,65.299.600,Neutral,0.0
3-8-2017,3281,3325,3275,3300,-19,75.375.200,Neutral,0.0
4-8-2017,3269,3331,3263,3263,6,62.769.600,Neutral,0.0
7-8-2017,3294,3306,3263,3263,31,71.766.800,Neutral,0.0
8-8-2017,3356,3356,3288,3294,62,58.065.600,Positive,2.023
9-8-2017,3350,3375,3313,3363,-13,49.458.800,Positive,2.023
10-8-2017,3331,3375,3319,3375,-44,41.486.400,Neutral,0.0
11-8-2017,3300,3325,3288,3313,-13,111.049.200,Neutral,0.0
14-8-2017,3313,3325,3300,3300,13,77.951.600,Neutral,0.0
15-8-2017,3325,3331,3319,3331,-6,47.208.800,Neutral,0.0
16-8-2017,3331,3331,3313,3331,0,40.337.200,Neutral,0.0
17-8-2017,3331,3331,3331,3331,0,0,Neutral,0.0
18-8-2017,3275,3300,3269,3300,-25,143.414.400,Positive,296
21-8-2017,3300,3313,3263,3263,37,56.732.800,Neutral,0.0
22-8-2017,3313,3325,3313,3325,-12,37.080.400,Neutral,0.0
23-8-2017,3319,3344,3300,3338,-19,46.171.200,Neutral,0.0
24-8-2017,3300,3325,3300,3325,-25,84.711.600,Neutral,0.0
25-8-2017,3294,3338,3294,3338,-44,45.026.400,Neutral,0.0
28-8-2017,3306,3319,3300,3313,-7,15.407.600,Positive,3.818
29-8-2017,3275,3306,3275,3294,-19,83.386.400,Neutral,0.0
30-8-2017,3275,3294,3269,3275,0,48.228.400,Neutral,0.0
31-8-2017,3275,3294,3269,3269,6,69.100.800,Positive,296
1-9-2017,3275,3275,3275,3275,0,0,Positive,6.249
4-9-2017,3263,3281,3244,3263,0,69.268.400,Negative,-2.023
5-9-2017,3269,3269,3219,3250,19,53.423.200,Neutral,0.0
6-9-2017,3238,3256,3200,3225,13,126.368.400,Neutral,0.0
7-9-2017,3256,3263,3225,3263,-7,45.544.400,Neutral,0.0
8-9-2017,3319,3331,3250,3269,50,92.788.000,Neutral,0.0
11-9-2017,3300,3325,3300,3319,-19,51.046.400,Neutral,0.0
12-9-2017,3300,3331,3294,3325,-25,51.482.000,Neutral,0.0
13-9-2017,3288,3350,3275,3350,-62,22.269.800,Neutral,0.0
14-9-2017,3275,3325,3275,3313,-38,32.387.000,Neutral,0.0
15-9-2017,3313,3338,3263,3275,38,96.577.000,Neutral,0.0
18-9-2017,3288,3313,3250,3275,13,31.203.000,Neutral,0.0
19-9-2017,3300,3313,3263,3300,0,65.627.600,Negative,-2.023
20-9-2017,3300,3313,3275,3288,12,152.308.200,Positive,3.818
21-9-2017,3300,3300,3300,3300,0,0,Neutral,0.0
22-9-2017,3300,3325,3275,3300,0,88.331.600,Neutral,0.0
25-9-2017,3288,3325,3275,3300,-12,55.045.800,Neutral,0.0
26-9-2017,3275,3300,3275,3300,-25,94.085.400,Positive,4.767
27-9-2017,3300,3300,3263,3288,12,121.814.200,Neutral,0.0
28-9-2017,3288,3313,3288,3300,-12,56.049.600,Neutral,0.0
29-9-2017,3363,3388,3288,3288,75,175.719.200,Neutral,0.0
2-10-2017,3350,3375,3313,3363,-13,41.590.800,Negative,-2.023
3-10-2017,3350,3375,3325,3350,0,59.653.400,Negative,-2.023
4-10-2017,3325,3363,3325,3363,-38,43.641.800,Negative,-2.023
5-10-2017,3300,3350,3288,3338,-38,77.918.000,Negative,-2.023
6-10-2017,3300,3313,3288,3300,0,22.471.200,Neutral,0.0
9-10-2017,3300,3325,3288,3325,-25,21.028.600,Negative,-2.023
10-10-2017,3350,3363,3300,3325,25,53.161.200,Negative,-2.023
11-10-2017,3363,3388,3338,3363,0,117.588.400,Negative,-2.023
12-10-2017,3413,3438,3338,3375,38,167.578.400,Neutral,0.0
13-10-2017,3388,3500,3388,3425,-37,98.661.000,Neutral,0.0
16-10-2017,3463,3563,3438,3438,25,177.292.000,Negative,-2.023
17-10-2017,3513,3538,3475,3538,-25,112.955.000,Negative,-2.023
18-10-2017,3538,3550,3513,3550,-12,152.454.400,Neutral,0.0
19-10-2017,3488,3538,3463,3538,-50,78.878.400,Neutral,0.0
20-10-2017,3550,3563,3475,3488,62,55.557.200,Neutral,0.0
23-10-2017,3475,3550,3450,3538,-63,65.908.600,Neutral,0.0
24-10-2017,3413,3500,3413,3450,-37,44.982.200,Neutral,0.0
25-10-2017,3500,3525,3475,3475,25,166.683.400,Neutral,0.0
26-10-2017,3513,3550,3488,3525,-12,91.155.200,Neutral,0.0
27-10-2017,3475,3563,3475,3500,-25,63.364.400,Neutral,0.0
30-10-2017,3538,3563,3488,3550,-12,107.043.000,Neutral,0.0
31-10-2017,3525,3575,3500,3563,-38,78.930.400,Neutral,0.0
1-11-2017,3550,3550,3513,3550,0,43.310.400,Neutral,0.0
2-11-2017,3638,3713,3563,3575,63,68.625.800,Neutral,0.0
3-11-2017,3625,3688,3563,3675,-50,78.730.200,Neutral,0.0
6-11-2017,3613,3675,3575,3575,38,59.551.800,Neutral,0.0
7-11-2017,3563,3638,3538,3613,-50,56.480.400,Negative,-2.023
8-11-2017,3588,3600,3550,3575,13,80.597.600,Neutral,0.0
9-11-2017,3538,3600,3538,3588,-50,170.971.800,Neutral,0.0
10-11-2017,3525,3563,3513,3550,-25,84.111.200,Neutral,0.0
13-11-2017,3525,3550,3475,3550,-25,33.709.000,Neutral,0.0
14-11-2017,3475,3550,3475,3500,-25,59.334.000,Neutral,0.0
15-11-2017,3488,3525,3463,3525,-37,81.461.200,Neutral,0.0
16-11-2017,3550,3563,3463,3463,87,79.021.400,Neutral,0.0
17-11-2017,3663,3700,3563,3588,75,96.578.200,Negative,-2.732
20-11-2017,3713,3738,3650,3688,25,53.410.000,Neutral,0.0
21-11-2017,3700,3725,3663,3725,-25,191.716.800,Neutral,0.0
22-11-2017,3688,3800,3688,3750,-62,72.659.600,Neutral,0.0
23-11-2017,3725,3763,3688,3763,-38,55.739.600,Neutral,0.0
24-11-2017,3725,3750,3688,3750,-25,36.058.400,Neutral,0.0
27-11-2017,3713,3738,3688,3725,-12,122.810.200,Neutral,0.0
28-11-2017,3713,3725,3700,3700,13,68.486.600,Neutral,0.0
29-11-2017,3700,3738,3700,3738,-38,139.273.800,Neutral,0.0
30-11-2017,3700,3800,3688,3700,0,167.540.000,Neutral,0.0
1-12-2017,3700,3700,3700,3700,0,0,Neutral,0.0
4-12-2017,3725,3750,3700,3750,-25,73.258.000,Neutral,0.0
5-12-2017,3738,3763,3713,3738,0,65.673.400,Neutral,0.0
6-12-2017,3738,3763,3725,3750,-12,47.704.000,Negative,-2.023
7-12-2017,3675,3738,3675,3725,-50,50.580.000,Negative,-2.023
8-12-2017,3738,3763,3688,3750,-12,33.166.400,Negative,-2.023
11-12-2017,3738,3775,3725,3763,-25,17.030.400,Neutral,0.0
12-12-2017,3725,3775,3700,3775,-50,51.088.800,Neutral,0.0
13-12-2017,3738,3750,3700,3700,38,54.077.800,Neutral,0.0
14-12-2017,3738,3775,3713,3750,-12,122.524.400,Neutral,0.0
15-12-2017,3713,3738,3650,3700,13,94.872.200,Neutral,0.0
18-12-2017,3750,3750,3650,3663,87,33.166.000,Neutral,0.0
19-12-2017,3738,3763,3675,3688,50,70.926.400,Neutral,0.0
20-12-2017,3725,3763,3688,3763,-38,79.075.800,Neutral,0.0
21-12-2017,3813,3850,3750,3775,38,88.489.000,Neutral,0.0
22-12-2017,3838,3850,3775,3813,25,158.513.400,Positive,4.404
25-12-2017,3838,3838,3838,3838,0,0,Neutral,0.0
26-12-2017,3838,3838,3838,3838,0,0,Neutral,0.0
27-12-2017,4000,4025,3838,3838,162,53.968.200,Neutral,0.0
28-12-2017,3975,4050,3925,3988,-13,251.049.600,Neutral,0.0
29-12-2017,4000,4038,3900,4025,-25,78.314.600,Neutral,0.0
1-1-2018,4000,4000,4000,4000,0,0,Neutral,0.0
2-1-2018,3925,4025,3913,3988,-63,59.351.600,Neutral,0.0
3-1-2018,3850,3925,3825,3925,-75,84.278.000,Neutral,0.0
4-1-2018,3913,3913,3863,3875,38,90.123.000,Neutral,0.0
5-1-2018,3913,3925,3863,3863,50,75.378.600,Neutral,0.0
8-1-2018,3963,3975,3913,3938,25,73.784.000,Neutral,0.0
9-1-2018,3950,4000,3888,3988,-38,67.352.000,Neutral,0.0
10-1-2018,3950,3963,3900,3963,-13,68.746.400,Neutral,0.0
11-1-2018,4038,4038,3963,3963,75,89.346.200,Neutral,0.0
12-1-2018,4050,4125,4000,4038,12,84.306.400,Neutral,0.0
15-1-2018,4100,4100,4025,4075,25,38.412.200,Neutral,0.0
16-1-2018,4113,4150,4075,4075,38,46.720.000,Neutral,0.0
17-1-2018,4050,4113,4013,4113,-63,56.945.400,Neutral,0.0
18-1-2018,4063,4088,4025,4075,-12,53.685.800,Neutral,0.0
19-1-2018,4038,4088,4025,4088,-50,50.158.600,Neutral,0.0
22-1-2018,4038,4075,4025,4075,-37,91.243.800,Neutral,0.0
23-1-2018,4088,4088,4038,4088,0,111.192.600,Neutral,0.0
24-1-2018,4125,4125,4075,4100,25,84.633.200,Neutral,0.0
25-1-2018,4075,4138,4038,4125,-50,65.155.800,Positive,2.023
26-1-2018,4100,4125,4063,4100,0,69.599.800,Neutral,0.0
29-1-2018,4088,4125,3950,4113,-25,101.413.600,Neutral,0.0
30-1-2018,4025,4050,3988,4038,-13,102.154.200,Negative,-2.023
31-1-2018,4075,4088,3975,3988,87,79.788.400,Negative,-2.023
1-2-2018,4100,4125,4063,4100,0,72.274.400,Negative,-2.023
2-2-2018,4063,4113,4063,4100,-37,60.042.800,Negative,-2.023
5-2-2018,4063,4075,3988,4025,38,63.620.600,Neutral,0.0
6-2-2018,4013,4050,3963,4000,13,92.415.600,Neutral,0.0
7-2-2018,4063,4075,4038,4050,13,57.427.400,Neutral,0.0
8-2-2018,4088,4125,4025,4100,-12,79.067.200,Positive,2.023
9-2-2018,4113,4113,4025,4038,75,211.953.600,Neutral,0.0
12-2-2018,4100,4125,4038,4113,-13,72.517.000,Neutral,0.0
13-2-2018,4138,4150,4100,4100,38,75.870.600,Positive,2.023
14-2-2018,4150,4163,4113,4150,0,26.730.800,Positive,5.267
15-2-2018,4150,4188,4075,4188,-38,65.557.000,Neutral,0.0
16-2-2018,4150,4150,4150,4150,0,0,Neutral,0.0
19-2-2018,4238,4238,4138,4175,63,49.342.200,Neutral,0.0
20-2-2018,4525,4525,4213,4263,262,79.298.400,Neutral,0.0
21-2-2018,4400,4463,4375,4450,-50,83.845.600,Neutral,0.0
22-2-2018,4313,4438,4288,4438,-125,39.301.400,Neutral,0.0
23-2-2018,4275,4350,4250,4288,-13,62.711.800,Neutral,0.0
26-2-2018,4150,4300,4150,4300,-150,66.541.400,Neutral,0.0
27-2-2018,4213,4263,4163,4213,0,92.994.400,Neutral,0.0
28-2-2018,4150,4238,4150,4238,-88,81.356.600,Neutral,0.0
1-3-2018,4188,4225,4163,4200,-12,50.682.200,Neutral,0.0
2-3-2018,4238,4238,4113,4163,75,49.761.400,Positive,2.023
5-3-2018,4113,4213,4100,4188,-75,44.376.600,Neutral,0.0
6-3-2018,4025,4150,4000,4138,-113,77.337.000,Positive,2.023
7-3-2018,3963,4063,3850,4013,-50,116.997.600,Neutral,0.0
8-3-2018,4050,4088,4000,4000,50,86.635.600,Neutral,0.0
9-3-2018,4050,4088,4000,4025,25,46.391.000,Neutral,0.0
12-3-2018,4163,4163,4075,4100,63,78.310.600,Neutral,0.0
13-3-2018,4088,4138,4025,4113,-25,79.622.600,Neutral,0.0
14-3-2018,4100,4113,3988,4113,-13,41.997.000,Neutral,0.0
15-3-2018,4000,4088,4000,4088,-88,66.507.000,Positive,4.404
16-3-2018,3963,3975,3850,3950,13,155.572.000,Neutral,0.0
19-3-2018,4038,4063,3963,4013,25,95.158.400,Neutral,0.0
20-3-2018,4050,4075,3925,3975,75,77.864.800,Neutral,0.0
21-3-2018,4100,4113,4050,4100,0,113.297.400,Neutral,0.0
22-3-2018,4000,4125,3975,4125,-125,183.372.000,Neutral,0.0
23-3-2018,4025,4025,3850,3900,125,90.662.600,Negative,-2.023
26-3-2018,4038,4038,3925,3925,113,42.673.400,Negative,-2.023
27-3-2018,4000,4075,3975,4063,-63,55.450.200,Negative,-6.908
28-3-2018,3900,3988,3863,3975,-75,76.203.200,Neutral,0.0
29-3-2018,3838,3838,3763,3825,13,78.477.600,Neutral,0.0
30-3-2018,3838,3838,3838,3838,0,0,Neutral,0.0
2-4-2018,3913,3913,3788,3788,125,31.435.200,Neutral,0.0
3-4-2018,3900,3900,3838,3863,37,47.967.200,Neutral,0.0
4-4-2018,3800,3913,3775,3913,-113,38.287.200,Neutral,0.0
5-4-2018,3825,3875,3763,3875,-50,54.709.000,Neutral,0.0
6-4-2018,3775,3813,3750,3775,0,45.831.200,Negative,-296
9-4-2018,3788,3825,3750,3825,-37,32.505.800,Neutral,0.0
10-4-2018,3938,3938,3775,3775,163,87.487.000,Neutral,0.0
11-4-2018,4025,4038,3963,3975,50,58.578.400,Neutral,0.0
12-4-2018,4013,4013,3925,4000,13,56.053.600,Neutral,0.0
13-4-2018,4013,4050,3963,4050,-37,33.896.200,Neutral,0.0
16-4-2018,4013,4013,4013,4013,0,0,Neutral,0.0
17-4-2018,4013,4013,4013,4013,0,0,Positive,4.404
18-4-2018,4025,4025,3950,3975,50,28.595.200,Negative,-0.34
19-4-2018,4025,4025,4025,4025,0,0,Neutral,0.0
20-4-2018,4025,4025,4025,4025,0,0,Neutral,0.0
23-4-2018,4000,4000,3925,3938,62,62.793.000,Neutral,0.0
24-4-2018,3863,4000,3863,4000,-137,49.193.400,Positive,2.023
25-4-2018,3863,3863,3863,3863,0,0,Positive,2.023
26-4-2018,3863,3863,3863,3863,0,0,Neutral,0.0
27-4-2018,3863,3863,3863,3863,0,0,Neutral,0.0
30-4-2018,3563,3575,3438,3500,63,94.666.400,Neutral,0.0
1-5-2018,3563,3563,3563,3563,0,0,Neutral,0.0
2-5-2018,3600,3613,3488,3563,37,53.590.000,Neutral,0.0
3-5-2018,3425,3588,3425,3575,-150,104.380.400,Negative,-128
4-5-2018,3313,3450,3300,3425,-112,54.995.600,Neutral,0.0
7-5-2018,3400,3438,3300,3300,100,66.820.800,Neutral,0.0
8-5-2018,3400,3413,3338,3400,0,106.457.400,Positive,2.023
9-5-2018,3588,3588,3363,3363,225,111.977.600,Positive,2.023
10-5-2018,3588,3588,3588,3588,0,0,Neutral,0.0
11-5-2018,3600,3738,3575,3625,-25,103.564.000,Neutral,0.0
14-5-2018,3600,3650,3475,3650,-50,73.256.600,Neutral,0.0
15-5-2018,3425,3600,3400,3500,-75,117.942.000,Neutral,0.0
16-5-2018,3425,3438,3300,3350,75,171.743.000,Neutral,0.0
17-5-2018,3350,3500,3350,3475,-125,108.035.800,Neutral,0.0
18-5-2018,3400,3450,3325,3388,12,73.179.600,Neutral,0.0
21-5-2018,3338,3388,3300,3363,-25,93.035.200,Neutral,0.0
22-5-2018,3263,3388,3263,3375,-112,95.244.600,Negative,-2.023
23-5-2018,3388,3438,3300,3300,88,98.477.800,Negative,-2.023
24-5-2018,3500,3538,3425,3500,0,105.512.200,Neutral,0.0
25-5-2018,3500,3538,3475,3525,-25,87.283.000,Neutral,0.0
28-5-2018,3688,3713,3550,3575,113,129.253.400,Neutral,0.0
29-5-2018,3688,3688,3688,3688,0,0,Neutral,0.0
30-5-2018,3625,3813,3575,3613,12,170.628.800,Positive,2.023
31-5-2018,3525,3700,3513,3700,-175,211.020.800,Positive,2.023
1-6-2018,3525,3525,3525,3525,0,0,Negative,-1.027
4-6-2018,3688,3713,3550,3550,138,80.221.000,Negative,-2.023
5-6-2018,3675,3725,3638,3725,-50,73.520.200,Negative,-2.023
6-6-2018,3663,3688,3650,3650,13,72.158.600,Neutral,0.0
7-6-2018,3688,3700,3663,3688,0,49.787.600,Negative,-2.023
8-6-2018,3475,3700,3475,3700,-225,134.418.800,Negative,-2.023
11-6-2018,3475,3475,3475,3475,0,0,Negative,-2.023
12-6-2018,3475,3475,3475,3475,0,0,Neutral,0.0
13-6-2018,3475,3475,3475,3475,0,0,Neutral,0.0
14-6-2018,3475,3475,3475,3475,0,0,Neutral,0.0
15-6-2018,3475,3475,3475,3475,0,0,Neutral,0.0
18-6-2018,3475,3475,3475,3475,0,0,Neutral,0.0
19-6-2018,3475,3475,3475,3475,0,0,Neutral,0.0
20-6-2018,3350,3425,3250,3425,-75,170.142.400,Neutral,0.0
21-6-2018,3350,3388,3288,3350,0,109.648.600,Neutral,0.0
22-6-2018,3350,3363,3300,3350,0,90.954.000,Neutral,0.0
25-6-2018,3350,3388,3288,3375,-25,59.331.600,Neutral,0.0
26-6-2018,3313,3375,3288,3288,25,55.935.600,Neutral,0.0
27-6-2018,3300,3350,3300,3325,-25,51.148.600,Neutral,0.0
28-6-2018,3250,3363,3213,3363,-113,109.565.000,Neutral,0.0
29-6-2018,3425,3425,3300,3375,50,82.868.000,Neutral,0.0
2-7-2018,3263,3488,3263,3488,-225,55.579.800,Neutral,0.0
3-7-2018,3163,3288,3163,3238,-75,74.286.400,Neutral,0.0
4-7-2018,3300,3313,3138,3200,100,54.066.400,Neutral,0.0
5-7-2018,3263,3300,3175,3250,13,49.814.600,Negative,-2.023
6-7-2018,3150,3238,3150,3200,-50,51.696.400,Negative,-2.023
9-7-2018,3213,3263,3150,3175,38,111.683.800,Neutral,0.0
10-7-2018,3225,3288,3188,3250,-25,87.662.000,Neutral,0.0
11-7-2018,3175,3188,3125,3150,25,71.600.600,Neutral,0.0
12-7-2018,3225,3225,3150,3150,75,69.482.600,Neutral,0.0
13-7-2018,3300,3325,3213,3213,87,71.123.600,Neutral,0.0
16-7-2018,3275,3313,3188,3275,0,57.879.600,Neutral,0.0
17-7-2018,3163,3238,3150,3225,-62,84.860.000,Neutral,0.0
18-7-2018,3200,3213,3150,3163,37,46.293.000,Neutral,0.0
19-7-2018,3188,3263,3188,3213,-25,69.942.000,Neutral,0.0
20-7-2018,3175,3225,3138,3213,-38,101.994.800,Positive,2.023
23-7-2018,3200,3288,3188,3200,0,80.140.200,Positive,5.574
24-7-2018,3263,3263,3200,3250,13,38.980.400,Neutral,0.0
25-7-2018,3238,3275,3225,3275,-37,62.149.400,Neutral,0.0
26-7-2018,3275,3275,3238,3250,25,57.947.800,Neutral,0.0
27-7-2018,3288,3288,3250,3288,0,35.688.800,Neutral,0.0
30-7-2018,3363,3363,3275,3288,75,54.608.200,Neutral,0.0
31-7-2018,3325,3363,3288,3363,-38,66.929.400,Neutral,0.0
1-8-2018,3500,3500,3338,3350,150,110.824.000,Neutral,0.0
2-8-2018,3525,3588,3463,3500,25,61.392.400,Neutral,0.0
3-8-2018,3600,3613,3500,3500,100,63.550.400,Neutral,0.0
6-8-2018,3650,3713,3600,3613,37,102.478.600,Neutral,0.0
7-8-2018,3600,3713,3600,3650,-50,102.967.800,Neutral,0.0
8-8-2018,3663,3663,3550,3613,50,48.967.400,Positive,2.023
9-8-2018,3638,3675,3600,3600,38,28.914.800,Neutral,0.0
10-8-2018,3675,3713,3650,3663,12,36.267.800,Neutral,0.0
13-8-2018,3463,3625,3425,3600,-137,82.658.400,Neutral,0.0
14-8-2018,3363,3450,3350,3438,-75,122.915.000,Neutral,0.0
15-8-2018,3400,3413,3263,3375,25,82.042.800,Neutral,0.0
16-8-2018,3350,3388,3300,3375,-25,42.463.600,Neutral,0.0
17-8-2018,3350,3350,3350,3350,0,0,Neutral,0.0
20-8-2018,3363,3475,3350,3475,-112,81.139.200,Neutral,0.0
21-8-2018,3350,3388,3338,3375,-25,62.399.200,Neutral,0.0
22-8-2018,3350,3350,3350,3350,0,0,Negative,-2.023
23-8-2018,3425,3425,3350,3400,25,98.059.800,Negative,-2.023
24-8-2018,3388,3425,3375,3400,-12,75.683.200,Negative,-2.023
27-8-2018,3488,3488,3388,3413,75,84.503.200,Neutral,0.0
